"rep","strategy","n_workers","chr","start","end","bp","n_win","secs","load_s","secs_wall","rss_gb","pid"
3,"segment",3,"chr5",150000001,181538259,31538259,157385,7.79499999999999,0.00100000000000477,7.79599999999999,2.003734528,37252
3,"segment",3,"chr18",50000001,80373285,30373285,151304,6.99199999999999,0,6.99199999999999,2.086412288,37242
3,"segment",3,"chr6",150000001,170805979,20805979,103478,5.47299999999998,0,5.47299999999998,2.219999232,37262
3,"segment",3,"chr20",50000001,64444167,14444167,71670,2.61099999999999,0,2.61099999999999,2.497765376,37262
3,"segment",3,"chr13",100000001,114364328,14364328,71016,2.886,0,2.886,2.467356672,37242
3,"segment",3,"chr7",150000001,159345973,9345973,46677,2.352,0,2.352,2.291798016,37252
3,"segment",3,"chr19",50000001,58617616,8617616,43038,2.02000000000001,0,2.02000000000001,2.307989504,37262
3,"segment",3,"chrY",50000001,57227415,7227415,2469,1.09899999999999,0,1.09899999999999,2.16539136,37252
3,"segment",3,"chr14",100000001,107043718,7043718,34418,1.922,0,1.922,2.373791744,37242
3,"segment",3,"chrX",150000001,156040895,6040895,30154,1.88400000000001,0,1.88400000000001,2.304851968,37252
3,"segment",3,"chr15",100000001,101991189,1991189,9905,0.926999999999992,0,0.926999999999992,2.5455616,37262
3,"segment",3,"chr22",50000001,50818468,818468,4042,0.510999999999996,0.00100000000000477,0.512,2.486849536,37242
3,"segment",4,"chr1",1,50000000,5e+07,248467,15.42,8.31,23.73,1.6371712,38437
3,"segment",4,"chr1",50000001,100000000,5e+07,250000,15.607,8.309,23.916,1.64757504,38426
3,"segment",4,"chr1",100000001,150000000,5e+07,159605,12.955,8.31,21.265,1.54980352,38416
3,"segment",4,"chr1",150000001,200000000,5e+07,250000,15.612,8.307,23.919,1.624088576,38406
3,"segment",4,"chr2",1,50000000,5e+07,249929,13.207,0,13.207,1.809104896,38416
3,"segment",4,"chr2",50000001,100000000,5e+07,241874,12.681,0.00100000000000122,12.682,1.798152192,38437
3,"segment",4,"chr2",100000001,150000000,5e+07,249999,12.849,0,12.849,1.824796672,38406
3,"segment",4,"chr2",150000001,200000000,5e+07,250000,12.805,0,12.805,1.777692672,38426
3,"segment",4,"chr3",1,50000000,5e+07,249946,11.966,0,11.966,1.786855424,38416
3,"segment",4,"chr3",50000001,100000000,5e+07,249348,11.444,0,11.444,1.992400896,38437
3,"segment",4,"chr3",100000001,150000000,5e+07,250000,11.606,0.000999999999997669,11.607,1.950314496,38406
3,"segment",4,"chr4",1,50000000,5e+07,248444,11.413,0,11.413,1.971646464,38426
3,"segment",4,"chr4",50000001,100000000,5e+07,249529,11.498,0,11.498,1.915052032,38416
3,"segment",4,"chr4",100000001,150000000,5e+07,250000,11.313,0.000999999999997669,11.314,1.765691392,38437
3,"segment",4,"chr5",1,50000000,5e+07,249163,11.206,0.00100000000000477,11.207,1.791934464,38426
3,"segment",4,"chr5",50000001,100000000,5e+07,249749,11.501,0,11.501,1.780465664,38406
3,"segment",4,"chr5",100000001,150000000,5e+07,249994,11.617,0,11.617,1.780174848,38416
3,"segment",4,"chr6",1,50000000,5e+07,249700,11.128,0,11.128,1.994973184,38437
3,"segment",4,"chr6",50000001,100000000,5e+07,247201,11.026,0.00100000000000477,11.027,2.034532352,38426
3,"segment",4,"chr6",100000001,150000000,5e+07,249999,11.613,0.000999999999997669,11.614,1.867476992,38406
3,"segment",4,"chr7",1,50000000,5e+07,249937,11.695,0,11.695,1.678823424,38416
3,"segment",4,"chr7",50000001,100000000,5e+07,248470,11.692,0,11.692,1.621315584,38437
3,"segment",4,"chr7",100000001,150000000,5e+07,249749,11.862,0,11.862,1.546047488,38426
3,"segment",4,"chr8",1,50000000,5e+07,248688,12.948,0,12.948,1.592213504,38406
3,"segment",4,"chr8",50000001,100000000,5e+07,249749,12.275,0.00100000000000477,12.276,1.912233984,38416
3,"segment",4,"chr9",1,50000000,5e+07,227365,11.955,0,11.955,1.916166144,38437
3,"segment",4,"chr9",50000001,100000000,5e+07,189884,11.041,0,11.041,1.888841728,38426
3,"segment",4,"chr10",1,50000000,5e+07,247573,12.291,0,12.291,1.779494912,38406
3,"segment",4,"chr10",50000001,100000000,5e+07,249995,14.719,0,14.719,1.942929408,38416
3,"segment",4,"chr11",1,50000000,5e+07,249700,13.963,0.000999999999990564,13.964,1.922052096,38426
3,"segment",4,"chr11",50000001,100000000,5e+07,247571,13.903,0,13.903,1.956450304,38437
3,"segment",4,"chr12",1,50000000,5e+07,249346,13.089,0,13.089,1.861472256,38406
3,"segment",4,"chr12",50000001,100000000,5e+07,250000,13.505,0,13.505,1.931997184,38426
3,"segment",4,"chr13",1,50000000,5e+07,169132,11.422,0,11.422,1.900281856,38437
3,"segment",4,"chr13",50000001,100000000,5e+07,249749,13.868,0,13.868,1.946554368,38416
3,"segment",4,"chr14",1,50000000,5e+07,168401,11.631,0,11.631,1.854939136,38406
3,"segment",4,"chr14",50000001,100000000,5e+07,250000,13.634,0,13.634,1.769279488,38437
3,"segment",4,"chr15",1,50000000,5e+07,163536,11.326,0,11.326,1.7297408,38426
3,"segment",4,"chr15",50000001,100000000,5e+07,249749,11.636,0.00100000000000477,11.637,1.792176128,38406
3,"segment",4,"chr16",1,50000000,5e+07,207870,10.169,0,10.169,1.788473344,38416
3,"segment",4,"chr17",1,50000000,5e+07,248590,10.428,0,10.428,1.7641472,38426
3,"segment",4,"chr18",1,50000000,5e+07,249103,10.382,0,10.382,1.81086208,38437
3,"segment",4,"chr19",1,50000000,5e+07,249159,10.539,0,10.539,2.199965696,38416
3,"segment",4,"chr20",1,50000000,5e+07,247966,10.681,0,10.681,1.808666624,38406
3,"segment",4,"chr22",1,50000000,5e+07,191709,9.03,0.000999999999976353,9.03099999999998,1.887744,38426
3,"segment",4,"chrX",1,50000000,5e+07,246497,11.479,0,11.479,1.936379904,38437
3,"segment",4,"chrX",50000001,100000000,5e+07,249228,11.407,0,11.407,2.063376384,38416
3,"segment",4,"chrX",100000001,150000000,5e+07,248556,10.989,0,10.989,1.9659776,38406
3,"segment",4,"chrY",1,50000000,5e+07,129550,7.48499999999999,0,7.48499999999999,1.882984448,38426
3,"segment",4,"chr1",200000001,248956422,48956422,244228,11.195,0,11.195,1.798074368,38437
3,"segment",4,"chr3",150000001,198295559,48295559,241177,10.469,0,10.469,2.023735296,38416
3,"segment",4,"chr21",1,46709983,46709983,200395,8.715,0.000999999999976353,8.71599999999998,1.783341056,38406
3,"segment",4,"chr8",100000001,145138636,45138636,225393,9.792,0,9.792,1.865322496,38426
3,"segment",4,"chr2",200000001,242193529,42193529,210909,9.53200000000001,0,9.53200000000001,2.0822016,38437
3,"segment",4,"chr16",50000001,90338345,40338345,201140,8.75800000000001,0,8.75800000000001,1.867620352,38406
3,"segment",4,"chr4",150000001,190214555,40214555,200771,9.34300000000002,0.00100000000000477,9.34400000000002,2.012229632,38416
3,"segment",4,"chr9",100000001,138394717,38394717,191660,8.81,0,8.81,2.058063872,38426
3,"segment",4,"chr11",100000001,135086622,35086622,175383,8.14000000000001,0,8.14000000000001,2.084524032,38437
3,"segment",4,"chr10",100000001,133797422,33797422,168671,8.33599999999998,0,8.33599999999998,1.712361472,38406
3,"segment",4,"chr12",100000001,133275309,33275309,166313,8.029,0,8.029,1.800409088,38416
3,"segment",4,"chr17",50000001,83257441,33257441,165965,7.773,0,7.773,1.864310784,38426
3,"segment",4,"chr5",150000001,181538259,31538259,157385,6.90899999999999,0.00100000000000477,6.91,1.8847744,38437
3,"segment",4,"chr18",50000001,80373285,30373285,151304,5.71700000000001,0,5.71700000000001,1.811365888,38406
3,"segment",4,"chr6",150000001,170805979,20805979,103478,4.69,0,4.69,1.914896384,38426
3,"segment",4,"chr20",50000001,64444167,14444167,71670,2.76999999999998,0,2.76999999999998,2.078265344,38416
3,"segment",4,"chr13",100000001,114364328,14364328,71016,3.40899999999999,0.00100000000000477,3.41,2.487472128,38416
3,"segment",4,"chr7",150000001,159345973,9345973,46677,3.38499999999999,0.00100000000000477,3.386,1.703923712,38406
3,"segment",4,"chr19",50000001,58617616,8617616,43038,3.30599999999998,0,3.30599999999998,1.797029888,38437
3,"segment",4,"chrY",50000001,57227415,7227415,2469,1.893,0.00100000000000477,1.89400000000001,1.84510464,38426
3,"segment",4,"chr14",100000001,107043718,7043718,34418,2.13,0,2.13,2.271834112,38416
3,"segment",4,"chrX",150000001,156040895,6040895,30154,1.958,0.00100000000000477,1.959,2.099146752,38426
3,"segment",4,"chr15",100000001,101991189,1991189,9905,1.87899999999999,0,1.87899999999999,1.875939328,38406
3,"segment",4,"chr22",50000001,50818468,818468,4042,0.481999999999999,0,0.481999999999999,1.494642688,38437
3,"segment",5,"chr1",1,50000000,5e+07,248467,17.115,9.02,26.135,1.7067008,39358
3,"segment",5,"chr1",50000001,100000000,5e+07,250000,17.467,9.019,26.486,1.608749056,39348
3,"segment",5,"chr1",100000001,150000000,5e+07,159605,14.427,9.016,23.443,1.565515776,39338
3,"segment",5,"chr1",150000001,200000000,5e+07,250000,17.474,9.017,26.491,1.527820288,39328
3,"segment",5,"chr2",1,50000000,5e+07,249929,17.154,9.016,26.17,1.704615936,39318
3,"segment",5,"chr2",50000001,100000000,5e+07,241874,15.935,0.00100000000000122,15.936,1.562365952,39338
3,"segment",5,"chr2",100000001,150000000,5e+07,249999,15.504,0,15.504,1.789136896,39358
3,"segment",5,"chr2",150000001,200000000,5e+07,250000,15.597,0,15.597,1.719734272,39318
3,"segment",5,"chr3",1,50000000,5e+07,249946,15.317,0,15.317,1.676025856,39328
3,"segment",5,"chr3",50000001,100000000,5e+07,249348,15.354,0.00100000000000122,15.355,1.701404672,39348
3,"segment",5,"chr3",100000001,150000000,5e+07,250000,15.069,0,15.069,1.454333952,39338
3,"segment",5,"chr4",1,50000000,5e+07,248444,15.012,0,15.012,1.637933056,39358
3,"segment",5,"chr4",50000001,100000000,5e+07,249529,13.884,0,13.884,1.825370112,39328
3,"segment",5,"chr4",100000001,150000000,5e+07,250000,13.935,0,13.935,1.709375488,39318
3,"segment",5,"chr5",1,50000000,5e+07,249163,13.434,0.000999999999997669,13.435,1.837379584,39348
3,"segment",5,"chr5",50000001,100000000,5e+07,249749,12.899,0,12.899,1.466650624,39338
3,"segment",5,"chr5",100000001,150000000,5e+07,249994,13.119,0,13.119,1.736454144,39348
3,"segment",5,"chr6",1,50000000,5e+07,249700,12.633,0,12.633,1.764585472,39328
3,"segment",5,"chr6",50000001,100000000,5e+07,247201,12.799,0,12.799,1.748361216,39318
3,"segment",5,"chr6",100000001,150000000,5e+07,249999,13.118,0.000999999999997669,13.119,1.690853376,39358
3,"segment",5,"chr7",1,50000000,5e+07,249937,12.074,0,12.074,1.675988992,39338
3,"segment",5,"chr7",50000001,100000000,5e+07,248470,12.398,0,12.398,1.466048512,39328
3,"segment",5,"chr7",100000001,150000000,5e+07,249749,11.729,0,11.729,1.725046784,39348
3,"segment",5,"chr8",1,50000000,5e+07,248688,11.619,0.00100000000000477,11.62,1.378000896,39318
3,"segment",5,"chr8",50000001,100000000,5e+07,249749,11.473,0.000999999999990564,11.474,1.68278016,39358
3,"segment",5,"chr9",1,50000000,5e+07,227365,11.186,0,11.186,1.688195072,39338
3,"segment",5,"chr9",50000001,100000000,5e+07,189884,10.888,0.00100000000000477,10.889,1.799868416,39348
3,"segment",5,"chr10",1,50000000,5e+07,247573,12.966,0.000999999999990564,12.967,1.680228352,39318
3,"segment",5,"chr10",50000001,100000000,5e+07,249995,11.93,0.00100000000000477,11.931,1.724960768,39328
3,"segment",5,"chr11",1,50000000,5e+07,249700,12.977,0,12.977,1.727725568,39358
3,"segment",5,"chr11",50000001,100000000,5e+07,247571,12.036,0,12.036,1.618509824,39338
3,"segment",5,"chr12",1,50000000,5e+07,249346,13.265,0,13.265,1.750765568,39348
3,"segment",5,"chr12",50000001,100000000,5e+07,250000,12.528,0.00100000000000477,12.529,1.561985024,39328
3,"segment",5,"chr13",1,50000000,5e+07,169132,10.14,0,10.14,1.67524352,39318
3,"segment",5,"chr13",50000001,100000000,5e+07,249749,11.547,0.00100000000000477,11.548,1.562312704,39358
3,"segment",5,"chr14",1,50000000,5e+07,168401,12.14,0,12.14,1.4477312,39338
3,"segment",5,"chr14",50000001,100000000,5e+07,250000,15.623,0.00800000000000978,15.631,1.405128704,39318
3,"segment",5,"chr15",1,50000000,5e+07,163536,13.131,0.00300000000000011,13.134,1.543237632,39328
3,"segment",5,"chr15",50000001,100000000,5e+07,249749,15.567,0.00399999999999068,15.571,1.383563264,39348
3,"segment",5,"chr16",1,50000000,5e+07,207870,14.723,0.00100000000000477,14.724,1.466253312,39358
3,"segment",5,"chr17",1,50000000,5e+07,248590,14.027,0.00100000000000477,14.028,1.554505728,39338
3,"segment",5,"chr18",1,50000000,5e+07,249103,11.451,0.00100000000000477,11.452,1.784356864,39328
3,"segment",5,"chr19",1,50000000,5e+07,249159,11.527,0,11.527,1.72179456,39358
3,"segment",5,"chr20",1,50000000,5e+07,247966,11.482,0,11.482,1.69316352,39318
3,"segment",5,"chr22",1,50000000,5e+07,191709,10.005,0,10.005,1.69588736,39348
3,"segment",5,"chrX",1,50000000,5e+07,246497,14.077,0,14.077,1.549156352,39338
3,"segment",5,"chrX",50000001,100000000,5e+07,249228,14.77,0,14.77,1.588256768,39328
3,"segment",5,"chrX",100000001,150000000,5e+07,248556,12.855,0,12.855,1.324552192,39348
3,"segment",5,"chrY",1,50000000,5e+07,129550,8.53,0.000999999999976353,8.53099999999998,1.152069632,39358
3,"segment",5,"chr1",200000001,248956422,48956422,244228,14.647,0.00199999999998113,14.649,1.68542208,39318
3,"segment",5,"chr3",150000001,198295559,48295559,241177,11.537,0,11.537,1.603432448,39338
3,"segment",5,"chr21",1,46709983,46709983,200395,13.086,0.00199999999998113,13.088,1.701306368,39348
3,"segment",5,"chr8",100000001,145138636,45138636,225393,11.011,0.00200000000000955,11.013,1.715290112,39328
3,"segment",5,"chr2",200000001,242193529,42193529,210909,13.166,0.00100000000000477,13.167,1.701834752,39358
3,"segment",5,"chr16",50000001,90338345,40338345,201140,9.54300000000001,0,9.54300000000001,1.611513856,39318
3,"segment",5,"chr4",150000001,190214555,40214555,200771,10.154,0,10.154,1.405190144,39338
3,"segment",5,"chr9",100000001,138394717,38394717,191660,11.267,0,11.267,1.686372352,39328
3,"segment",5,"chr11",100000001,135086622,35086622,175383,7.797,0.000999999999976353,7.79799999999997,1.751609344,39348
3,"segment",5,"chr10",100000001,133797422,33797422,168671,9.49300000000002,0,9.49300000000002,1.65224448,39358
3,"segment",5,"chr12",100000001,133275309,33275309,166313,7.95699999999999,0,7.95699999999999,1.350578176,39318
3,"segment",5,"chr17",50000001,83257441,33257441,165965,7.13,0.00199999999998113,7.13199999999998,1.311440896,39338
3,"segment",5,"chr5",150000001,181538259,31538259,157385,8.101,0,8.101,1.712549888,39348
3,"segment",5,"chr18",50000001,80373285,30373285,151304,7.10499999999999,0,7.10499999999999,1.436135424,39328
3,"segment",5,"chr6",150000001,170805979,20805979,103478,6.29900000000001,0.00100000000000477,6.30000000000001,0.871825408,39358
3,"segment",5,"chr20",50000001,64444167,14444167,71670,4.55099999999999,0.00100000000000477,4.55199999999999,1.105321984,39318
3,"segment",5,"chr13",100000001,114364328,14364328,71016,4.928,0,4.928,1.261944832,39338
3,"segment",5,"chr7",150000001,159345973,9345973,46677,4.56,0.00100000000000477,4.56100000000001,1.641316352,39348
3,"segment",5,"chr19",50000001,58617616,8617616,43038,2.70000000000002,0.00100000000000477,2.70100000000002,1.562955776,39328
3,"segment",5,"chrY",50000001,57227415,7227415,2469,4.64699999999999,0.00100000000000477,4.648,1.452978176,39318
3,"segment",5,"chr14",100000001,107043718,7043718,34418,5.82400000000001,0,5.82400000000001,1.501548544,39338
3,"segment",5,"chrX",150000001,156040895,6040895,30154,5.46099999999998,0.00100000000000477,5.46199999999999,1.593085952,39328
3,"segment",5,"chr15",100000001,101991189,1991189,9905,4.631,0.00100000000000477,4.63200000000001,1.461870592,39358
3,"segment",5,"chr22",50000001,50818468,818468,4042,1.05600000000001,0,1.05600000000001,1.456033792,39348
3,"segment",6,"chr1",1,50000000,5e+07,248467,21.548,9.69,31.238,1.392181248,40256
3,"segment",6,"chr1",50000001,100000000,5e+07,250000,21.449,9.696,31.145,1.3913088,40245
3,"segment",6,"chr1",100000001,150000000,5e+07,159605,18.123,9.696,27.819,1.277472768,40235
3,"segment",6,"chr1",150000001,200000000,5e+07,250000,21.236,9.697,30.933,1.37859072,40225
3,"segment",6,"chr2",1,50000000,5e+07,249929,20.949,9.697,30.646,1.402806272,40214
3,"segment",6,"chr2",50000001,100000000,5e+07,241874,20.85,9.68,30.53,1.407275008,40204
3,"segment",6,"chr2",100000001,150000000,5e+07,249999,17.006,0,17.006,1.399615488,40235
3,"segment",6,"chr2",150000001,200000000,5e+07,250000,16.159,0.00100000000000477,16.16,1.375834112,40204
3,"segment",6,"chr3",1,50000000,5e+07,249946,15.967,0,15.967,1.29970176,40214
3,"segment",6,"chr3",50000001,100000000,5e+07,249348,15.322,0,15.322,1.47924992,40225
3,"segment",6,"chr3",100000001,150000000,5e+07,250000,15.793,0.00200000000000244,15.796,1.348182016,40245
3,"segment",6,"chr4",1,50000000,5e+07,248444,15.393,0,15.393,1.457524736,40256
3,"segment",6,"chr4",50000001,100000000,5e+07,249529,16.647,0.000999999999997669,16.648,1.469227008,40235
3,"segment",6,"chr4",100000001,150000000,5e+07,250000,15.705,0,15.705,1.420148736,40225
3,"segment",6,"chr5",1,50000000,5e+07,249163,15.832,0.00200000000000244,15.834,1.368035328,40204
3,"segment",6,"chr5",50000001,100000000,5e+07,249749,16.624,0.00199999999999534,16.626,1.64542464,40214
3,"segment",6,"chr5",100000001,150000000,5e+07,249994,16.472,0,16.472,1.668857856,40245
3,"segment",6,"chr6",1,50000000,5e+07,249700,16.583,0.00200000000000244,16.585,1.549983744,40256
3,"segment",6,"chr6",50000001,100000000,5e+07,247201,14.598,0,14.598,1.22621952,40235
3,"segment",6,"chr6",100000001,150000000,5e+07,249999,14.803,0.00199999999999534,14.805,1.209933824,40225
3,"segment",6,"chr7",1,50000000,5e+07,249937,14.106,0.000999999999990564,14.107,1.13866752,40204
3,"segment",6,"chr7",50000001,100000000,5e+07,248470,14.149,0.000999999999990564,14.15,1.533964288,40214
3,"segment",6,"chr7",100000001,150000000,5e+07,249749,14.333,0.00100000000000477,14.334,1.476440064,40245
3,"segment",6,"chr8",1,50000000,5e+07,248688,14.303,0,14.303,1.424297984,40256
3,"segment",6,"chr8",50000001,100000000,5e+07,249749,20.481,0.007000000000005,20.488,1.495076864,40235
3,"segment",6,"chr9",1,50000000,5e+07,227365,16.987,0.00100000000000477,16.988,1.55539456,40204
3,"segment",6,"chr9",50000001,100000000,5e+07,189884,14.7,0.00100000000000477,14.701,1.162248192,40225
3,"segment",6,"chr10",1,50000000,5e+07,247573,16.28,0.000999999999990564,16.281,1.11593472,40214
3,"segment",6,"chr10",50000001,100000000,5e+07,249995,18.155,0.000999999999990564,18.156,1.381490688,40245
3,"segment",6,"chr11",1,50000000,5e+07,249700,16.172,0.00100000000000477,16.174,1.452118016,40256
3,"segment",6,"chr11",50000001,100000000,5e+07,247571,16.424,0.00100000000000477,16.425,1.180041216,40225
3,"segment",6,"chr12",1,50000000,5e+07,249346,15.156,0.00100000000000477,15.157,0.849657856,40204
3,"segment",6,"chr12",50000001,100000000,5e+07,250000,17.815,0,17.815,1.179496448,40214
3,"segment",6,"chr13",1,50000000,5e+07,169132,16.272,0.00100000000000477,16.273,1.614303232,40256
3,"segment",6,"chr13",50000001,100000000,5e+07,249749,18.389,0.00300000000000011,18.392,1.438191616,40245
3,"segment",6,"chr14",1,50000000,5e+07,168401,12.097,0.000999999999990564,12.098,0.96825344,40235
3,"segment",6,"chr14",50000001,100000000,5e+07,250000,17.813,0.00300000000000011,17.816,1.455243264,40225
3,"segment",6,"chr15",1,50000000,5e+07,163536,14.358,0.000999999999990564,14.359,1.281978368,40235
3,"segment",6,"chr15",50000001,100000000,5e+07,249749,18.166,0,18.166,0.95295488,40204
